Date,FutureDate,Symbol,Future_Price,TestError(MAPE),Benchmark_Last_Price(MAPE),TestCorrelation
2016-06-03,2016-06-10,RTN,134.028200926,0.0142308513829,0.0156355258448,-0.00678205803112
2016-06-03,2016-06-10,UNH,134.611895293,0.0142505356827,0.0144576705822,-0.274874003077
2016-06-03,2016-06-10,BSX,23.0966875903,0.0142955621135,0.0142519004616,0.811626690221
2016-06-03,2016-06-10,LH,127.512647272,0.0143695079854,0.0105336701814,0.429311794035
2016-06-03,2016-06-10,VZ,51.1532143004,0.0143702084888,0.0156159383991,0.0681624729177
2016-06-03,2016-06-10,CVC,34.1938734527,0.0144161585236,0.00905642480078,0.443455786715
2016-06-03,2016-06-10,GE,30.0193149221,0.0145057129486,0.0155804744064,0.120119040898
2016-06-03,2016-06-10,VAR,82.1066160083,0.0145397323001,0.0134476754527,-0.25769286315
2016-06-03,2016-06-10,EMN,71.310494768,0.0145561541895,0.0151282417166,0.758199293219
2016-06-03,2016-06-10,F,13.1844947965,0.0145738556494,0.017762080949,-0.146096166326
2016-06-03,2016-06-10,PEG,45.1649077115,0.0147032280344,0.0134136560895,0.501655287192
2016-06-03,2016-06-10,K,75.1385825029,0.0147167168586,0.0164528382133,-0.0795646341882
2016-06-03,2016-06-10,ADP,87.1461507925,0.0147745198589,0.0167998133068,0.187494946552
2016-06-03,2016-06-10,MMC,65.885850173,0.0148153070359,0.0120089350407,0.825925424756
2016-06-03,2016-06-10,FAST,46.1856298498,0.0148742167898,0.0174845789683,0.126588808832
2016-06-03,2016-06-10,PGR,32.6395793661,0.0149626339815,0.0122168204803,-0.24406126306
2016-06-03,2016-06-10,CCL,48.0431401172,0.0150108801032,0.0167005565584,0.167112860198
2016-06-03,2016-06-10,TJX,75.7489069464,0.0150418574679,0.0154147430165,0.00782079047744
2016-06-03,2016-06-10,HSIC,174.864260264,0.0150977041324,0.0159484960641,-0.209895703475
2016-06-03,2016-06-10,AWK,76.5111164807,0.0151421139099,0.0175467744488,0.0699758104204
2016-06-03,2016-06-10,HIG,44.5720256716,0.0153310804952,0.0124126603573,0.380356162162
2016-06-03,2016-06-10,AFL,67.9449308433,0.015432928868,0.00726321850839,0.244826313075
2016-06-03,2016-06-10,TEL,60.3684807524,0.0154431016879,0.0154752714814,0.265562335798
2016-06-03,2016-06-10,UHS,134.226872247,0.0154749171405,0.00879929297513,0.266280606522
2016-06-03,2016-06-10,UPS,103.261491539,0.015476856492,0.0121533278707,0.304463252816
2016-06-03,2016-06-10,NLSN,53.3098593576,0.0155264341959,0.0150377216435,0.349160820201
2016-06-03,2016-06-10,GOOGL,735.12688506,0.0155906858014,0.0191073369667,-0.00618051656177
2016-06-03,2016-06-10,CINF,69.1246981154,0.015656271142,0.0138034643327,0.723988197204
2016-06-03,2016-06-10,PXD,151.702021075,0.0157688139288,0.0239617604196,0.159007815923
2016-06-03,2016-06-10,KO,44.9304743714,0.0158569747484,0.0138665916803,-0.070875220632
2016-06-03,2016-06-10,IPG,23.1179591219,0.0158738770916,0.0124449077094,0.190689966326
2016-06-03,2016-06-10,AEP,65.6048251365,0.015878232469,0.0197500828206,0.00242068454918
2016-06-03,2016-06-10,MO,64.8252084022,0.0159014109198,0.0170907418048,-0.0410882513695
2016-06-03,2016-06-10,SWK,112.211776588,0.0160732537127,0.0121583400722,0.0271142263701
2016-06-03,2016-06-10,SO,50.0778815059,0.0161181546413,0.0187888867226,-0.0295807244374
2016-06-03,2016-06-10,NEE,121.334536002,0.0161202039157,0.0146191530663,0.167133739164
2016-06-03,2016-06-10,DVA,76.5540191891,0.0161344487454,0.0135980932003,0.396053828534
2016-06-03,2016-06-10,AMT,105.591267206,0.0161600212145,0.0123853126577,-0.13444426787
2016-06-03,2016-06-10,USB,42.1157687216,0.0162522324444,0.0183576024668,-0.0330170657129
2016-06-03,2016-06-10,ECL,117.193972243,0.0162860649826,0.0113413667083,0.422218635957
2016-06-03,2016-06-10,GOOG,716.632265537,0.0163427702088,0.0193313125215,0.14805338432
2016-06-03,2016-06-10,NSC,82.4005024884,0.0164275643137,0.0222880418549,0.836820962771
2016-06-03,2016-06-10,AVY,76.4525918201,0.0165849518903,0.0182153973512,-0.155365175727
2016-06-03,2016-06-10,TSS,52.3231676068,0.0166243766733,0.0141594897934,0.512957417348
2016-06-03,2016-06-10,AIG,56.7748160029,0.0170890863964,0.0168927224956,0.386984384646
2016-06-03,2016-06-10,NOC,214.502435897,0.0170952625536,0.0150001189633,0.171090118036
2016-06-03,2016-06-10,NI,24.447622928,0.0174470283502,0.0203300411463,0.680423533667
2016-06-03,2016-06-10,DGX,76.0019443783,0.017468691954,0.00886600442873,0.502516483198
2016-06-03,2016-06-10,RAI,50.8318295751,0.0174741364711,0.0177773243364,-0.170817703695
2016-06-03,2016-06-10,NDAQ,65.1178534352,0.0175660577209,0.0200896924768,-0.0640827530545
2016-06-03,2016-06-10,ISRG,636.597261757,0.0176047037899,0.014919090489,-0.0356598006671
2016-06-03,2016-06-10,YUM,81.1173288255,0.0176617698063,0.0152921206358,-0.225050199433
2016-06-03,2016-06-10,PPG,106.602550917,0.0176849169465,0.0150819133639,0.366049081732
2016-06-03,2016-06-10,PCG,61.1152558967,0.0178372515723,0.0218204451444,0.0819823303315
2016-06-03,2016-06-10,HAS,84.6212972272,0.0178867798661,0.013987046204,-0.00546970937896
2016-06-03,2016-06-10,AXP,64.9629336612,0.0179641394678,0.0182446529364,-0.151022103748
2016-06-03,2016-06-10,LLY,75.1001239349,0.0179927733689,0.0163864282352,-0.381416892132
2016-06-03,2016-06-10,CAG,45.5285260028,0.0180731716545,0.0201901927925,-0.245777849835
2016-06-03,2016-06-10,MJN,82.2658067969,0.0181144724864,0.0139534986419,0.625920462928
2016-06-03,2016-06-10,WBA,78.9634612164,0.018198435781,0.0164708082987,0.540368224735
2016-06-03,2016-06-10,ORLY,259.416808898,0.018217567108,0.0217704059133,0.221289710392
2016-06-03,2016-06-10,AES,11.0555348053,0.0182842752668,0.0196532362353,-0.0524608157101
2016-06-03,2016-06-10,MKC,97.9264877811,0.0182969717224,0.0202866610933,0.142128397916
2016-06-03,2016-06-10,RSG,48.5088483714,0.0184170930271,0.0161835297294,0.165245207393
2016-06-03,2016-06-10,AME,47.7402431002,0.0184247218001,0.0201731619502,-0.000525748257623
2016-06-03,2016-06-10,PFE,34.5214885528,0.0184400946863,0.0155818175696,0.647825194072
2016-06-03,2016-06-10,PBCT,15.7072856473,0.018507294745,0.0208653212461,0.324583098284
2016-06-03,2016-06-10,ACN,117.443717785,0.0185157572998,0.01292301758,0.55263508416
2016-06-03,2016-06-10,FLIR,30.5887160909,0.0186118964622,0.0167382545654,-0.119619840313
2016-06-03,2016-06-10,INTC,31.7051004179,0.0186238486446,0.020115413927,0.372826618242
2016-06-03,2016-06-10,HSY,92.1837247094,0.0186713051749,0.0166300686676,-0.131144664709
2016-06-03,2016-06-10,VRSN,84.8846748163,0.0187134654033,0.0194662230031,0.2194720295
2016-06-03,2016-06-10,ROP,172.421812387,0.0187805033327,0.0219459253443,0.0958971185302
2016-06-03,2016-06-10,SCG,71.2392317485,0.0188444372123,0.0213315923616,-0.211081315616
2016-06-03,2016-06-10,MDT,81.280582939,0.0188519125022,0.0122888380868,0.333261250122
2016-06-03,2016-06-10,L,39.4850819664,0.0188693465938,0.00852287097889,0.406395992387
2016-06-03,2016-06-10,PPL,38.9497254501,0.0189514280507,0.0193477915933,0.0384785967388
2016-06-03,2016-06-10,PG,81.971871902,0.0189519631891,0.0156341129588,-0.271803282158
2016-06-03,2016-06-10,SEE,46.4253804142,0.018960356509,0.0218437980767,-0.0635001934895
2016-06-03,2016-06-10,PAYX,54.5012484122,0.0190556618236,0.0180065930379,0.397066031041
2016-06-03,2016-06-10,KMB,129.955113748,0.0190619889271,0.0158262542226,-0.0282592960341
2016-06-03,2016-06-10,DRI,67.5063258022,0.0190693941431,0.0188459502407,0.777807760927
2016-06-03,2016-06-10,WM,61.1741997803,0.0190767078565,0.0181437771723,0.51809618972
2016-06-03,2016-06-10,LUV,41.9096144059,0.0191084040372,0.0216383851285,0.236304195669
2016-06-03,2016-06-10,BLL,72.4860714175,0.0192298507726,0.0140310870706,-0.194187867796
2016-06-03,2016-06-10,KSU,91.0644167207,0.0192673259127,0.0250454043501,0.324227116826
2016-06-03,2016-06-10,XRAY,61.300114692,0.019278779181,0.0182595681714,0.409622229258
2016-06-03,2016-06-10,PEP,102.177988509,0.0192925686095,0.0196941281759,0.17394742193
2016-06-03,2016-06-10,ALL,66.8147130707,0.019356433498,0.0122005983723,0.246245041833
2016-06-03,2016-06-10,APD,141.73081551,0.0193831228991,0.011728920018,0.186898505542
2016-06-03,2016-06-10,CSRA,25.7229603768,0.0194294803057,0.0230393998354,-0.146327584765
2016-06-03,2016-06-10,EXPD,48.9010271764,0.019435550472,0.0217855668389,-0.134230966981
2016-06-03,2016-06-10,BHI,45.3519489027,0.0195570452463,0.0285107901388,-0.295051876318
2016-06-03,2016-06-10,BA,128.415710677,0.0195837780542,0.0209240648994,0.285284163915
2016-06-03,2016-06-10,PNC,88.3385075987,0.0196295203543,0.0203822822005,0.25791662826
2016-06-03,2016-06-10,ESRX,75.8400018659,0.0196460842123,0.0192947345733,0.024241506154
2016-06-03,2016-06-10,PHM,18.6393436044,0.0196838410936,0.0195790343684,-0.112847184937
2016-06-03,2016-06-10,TRV,113.371765631,0.0196988797294,0.0141968477961,0.470103587098
2016-06-03,2016-06-10,ORCL,38.7121362482,0.0197028282554,0.0177447435467,-0.516959370448
2016-06-03,2016-06-10,DHI,30.8673040111,0.0197322677979,0.022430536966,0.309270375322
2016-06-03,2016-06-10,SYMC,17.1326561895,0.0197350184862,0.0169625847618,0.0490998744125
2016-06-03,2016-06-10,MSFT,51.7444267521,0.019748601158,0.0196649765786,0.0515015513473
2016-06-03,2016-06-10,EOG,79.088275551,0.0197812131369,0.0213342783094,-0.18605780473
2016-06-03,2016-06-10,AEE,49.9120554749,0.0197822377803,0.0209711807319,-0.226903224641
2016-06-03,2016-06-10,GPC,95.801212521,0.0197947301074,0.0182943248215,-0.256442448471
2016-06-03,2016-06-10,CLX,129.268124848,0.0198469836497,0.0192215895082,-0.00453386966519
2016-06-03,2016-06-10,DPS,92.4405111199,0.0198544955488,0.0199760883962,-0.0985369328083
2016-06-03,2016-06-10,ED,75.5497181367,0.019858538457,0.0195916690324,-0.0830020753219
2016-06-03,2016-06-10,TSCO,93.1198093664,0.0198596168794,0.0163729657494,0.204406539804
2016-06-03,2016-06-10,MRK,56.1187850414,0.0199079974157,0.0156688165665,0.438831217496
2016-06-03,2016-06-10,V,79.2378445956,0.0200177117209,0.0138906044798,0.190418454748
2016-06-03,2016-06-10,EIX,72.8027725485,0.0200273155094,0.020987705213,-0.0527436374472
2016-06-03,2016-06-10,LMT,236.261134441,0.02009712832,0.0140049962083,0.151860862414
2016-06-03,2016-06-10,MTB,118.146942317,0.0201361076685,0.0221324515689,0.0729657173097
2016-06-03,2016-06-10,D,72.6508386534,0.0201483092699,0.0159845608274,-0.239830992378
2016-06-03,2016-06-10,CNP,22.7641759612,0.0201598095702,0.0172938269223,0.754939492983
2016-06-03,2016-06-10,MHK,196.895285943,0.0201750233766,0.0169877692667,-0.290969332059
2016-06-03,2016-06-10,CCI,91.8021190094,0.0202361346563,0.0127397691452,0.610520495542
2016-06-03,2016-06-10,MAR,68.3808135744,0.0202532285628,0.0232843828902,0.426418545731
2016-06-03,2016-06-10,TROW,75.1428493254,0.0202665758487,0.0188580329103,-0.0686222293093
2016-06-03,2016-06-10,KR,37.3159669515,0.0203897003882,0.0188090042039,0.450404368831
2016-06-03,2016-06-10,FDX,163.509045525,0.0204232055905,0.0183901456664,0.366904000207
2016-06-03,2016-06-10,AON,107.796484094,0.0204869353871,0.0135425047721,0.202745194203
2016-06-03,2016-06-10,EFX,124.124187123,0.0205043784572,0.0141315446844,0.731614359801
2016-06-03,2016-06-10,EL,92.7573369696,0.0205139226394,0.022430755472,0.196675038165
2016-06-03,2016-06-10,SLG,101.752652982,0.0205284728709,0.0199228585563,0.636466859067
2016-06-03,2016-06-10,GIS,63.0140833263,0.0205690675702,0.0182785496786,0.0459880337695
2016-06-03,2016-06-10,UTX,98.7352777032,0.020598107916,0.0175596287213,-0.132722771736
2016-06-03,2016-06-10,PNW,75.483388215,0.0206257463847,0.0230484055004,-0.217377293945
2016-06-03,2016-06-10,WY,30.7826196584,0.0206454268432,0.0178392228902,0.346312542422
2016-06-03,2016-06-10,ADSK,57.800098487,0.020659532575,0.0200676388664,0.331641059379
2016-06-03,2016-06-10,VNO,95.2581007316,0.0207105138043,0.0177282357419,-0.182012573461
2016-06-03,2016-06-10,PM,100.818778937,0.020743445042,0.0178963227923,-0.111762948639
2016-06-03,2016-06-10,CVX,99.8505519746,0.0207696444981,0.0117755798105,-0.494471097533
2016-06-03,2016-06-10,MAT,31.7912364607,0.0207793384383,0.0212324770631,-0.0200476572075
2016-06-03,2016-06-10,CSX,26.0939380993,0.0209138756545,0.0265648060908,0.209205572808
2016-06-03,2016-06-10,DTE,91.9996022265,0.020994702513,0.0194972270305,-0.188190675256
2016-06-03,2016-06-10,SE,32.3757548277,0.02101898246,0.0177791073173,0.338838763363
2016-06-03,2016-06-10,ZTS,47.8012958824,0.0211067777933,0.0152885743024,0.184427802619
2016-06-03,2016-06-10,DFS,56.2676641693,0.0212106091084,0.0198127104351,-0.0739270440967
2016-06-03,2016-06-10,DIS,98.4008671897,0.0212153370708,0.0197553426277,0.642835721049
2016-06-03,2016-06-10,CHRW,72.5303719207,0.0212168089086,0.0167018051121,0.376380802042
2016-06-03,2016-06-10,EXPE,112.143010493,0.0212637732543,0.0242288218015,-0.309014413427
2016-06-03,2016-06-10,ZBH,119.867001404,0.0212686256489,0.0143992547102,0.839943844585
2016-06-03,2016-06-10,CL,70.4564619953,0.0213888139728,0.013474144887,-0.0172852979616
2016-06-03,2016-06-10,ES,56.173249406,0.0214384566688,0.0213058369344,0.209132166655
2016-06-03,2016-06-10,TRIP,69.8724294554,0.0215669454159,0.0247062066329,0.423129961393
2016-06-03,2016-06-10,JBHT,81.0884839936,0.0216004963629,0.0196947879756,0.153518348347
2016-06-03,2016-06-10,BXP,124.35986945,0.0216514261446,0.0183474671345,0.483127525099
2016-06-03,2016-06-10,WHR,171.381033904,0.0216714023426,0.021525903601,0.252931645227
2016-06-03,2016-06-10,ADS,223.999422816,0.0216775052832,0.0222798624648,0.686361112507
2016-06-03,2016-06-10,TMO,150.639811685,0.0217323232066,0.0131843571745,0.625998825658
2016-06-03,2016-06-10,PSA,259.688059627,0.0217343159322,0.0253803627821,-0.132982177347
2016-06-03,2016-06-10,LEG,49.2906520739,0.0217546600194,0.0147065760388,0.18018174464
2016-06-03,2016-06-10,WU,19.3566439146,0.0218055281589,0.0219493659945,-0.116420552338
2016-06-03,2016-06-10,CTAS,93.4506006719,0.0218548998489,0.0137344963758,0.817016829874
2016-06-03,2016-06-10,RCL,77.1046187435,0.021871085764,0.0194081003527,0.060252146669
2016-05-17,2016-05-24,TWC,210.683838143,0.0218979492328,0.0189293601533,0.592868343971
2016-06-03,2016-06-10,WFC,50.6571065582,0.0219479390553,0.0209802953789,-0.0294593397398
2016-06-03,2016-06-10,WYN,67.7481522578,0.0220056772492,0.0203865127848,0.634938601016
2016-06-03,2016-06-10,TGNA,23.3876628908,0.0220098655911,0.0185542719933,0.27868870782
2016-06-03,2016-06-10,STT,61.1316645437,0.0220207625577,0.0257103974049,0.120404765774
2016-06-03,2016-06-10,FOXA,29.1112468754,0.0221034713806,0.0258876836351,0.627724113244
2016-06-03,2016-06-10,BLK,352.374011546,0.0223684455485,0.0180595442964,0.0253554951928
2016-06-03,2016-06-10,KLAC,73.1575530858,0.0223715960166,0.0237048048551,0.398826997658
2016-06-03,2016-06-10,FOX,29.435722426,0.0224279206912,0.023839473159,0.374785792117
2016-06-03,2016-06-10,VFC,62.6344513647,0.0224342230555,0.0242025972141,0.246929056847
2016-06-03,2016-06-10,HUM,182.370489066,0.0224818375505,0.0257014639526,0.304773897788
2016-06-03,2016-06-10,TAP,101.424889546,0.0225098474135,0.0217382273179,0.22106846995
2016-06-03,2016-06-10,BBY,32.09035882,0.0226522203098,0.027290480101,-0.146101142928
2016-06-03,2016-06-10,AET,115.231557196,0.0226526160393,0.0228168072593,0.0829288169019
2016-06-03,2016-06-10,AVB,172.875249273,0.0226683068322,0.0241931656026,0.271814934954
2016-06-03,2016-06-10,XL,34.2914319179,0.0226718700836,0.0235923548624,-0.0296059129033
2016-06-03,2016-06-10,PFG,42.8667394818,0.0227405460874,0.0219343109427,0.214281679146
2016-06-03,2016-06-10,JPM,64.4145884515,0.0227678594862,0.0223140364131,0.373516966732
2016-06-03,2016-06-10,MDLZ,44.5611313851,0.0228414878252,0.021280402542,-0.184241458794
2016-06-03,2016-06-10,CMS,42.8183632197,0.0228963549067,0.0224504569696,0.0350013822159
2016-06-03,2016-06-10,PWR,23.1585791787,0.0229083883346,0.0249399336648,-0.407557714906
2016-06-03,2016-06-10,IR,64.2797298636,0.0229214956512,0.0152307894788,-0.388509778538
2016-06-03,2016-06-10,MMM,165.864737713,0.0229455375424,0.01136734633,-0.383119457458
2016-06-03,2016-06-10,ADBE,97.7867988391,0.0229843475746,0.017460703717,0.599340271781
2016-06-03,2016-06-10,CB,126.060026048,0.023017016523,0.017774301117,0.773020772522
2016-06-03,2016-06-10,STZ,154.676080105,0.0230347463411,0.0243443965105,-0.214927953532
2016-06-03,2016-06-10,SYF,30.5058326753,0.0232141252389,0.0254945786664,0.114796423705
2016-06-03,2016-06-10,XEL,42.0616199042,0.0232559754764,0.0220355146729,-0.143670984161
2016-06-03,2016-06-10,GS,156.872587383,0.0232617262651,0.0207760029507,0.277130472646
2016-06-03,2016-06-10,ANTM,133.196498931,0.0233581720027,0.0245484656256,0.746679193491
2016-06-03,2016-06-10,HRS,79.1487172,0.0233858066444,0.0280635906295,0.0496546429208
2016-06-03,2016-06-10,CERN,55.2926499023,0.0235252615678,0.022265055359,0.333728265265
2016-06-03,2016-06-10,OXY,72.6378319661,0.0235329222296,0.0138226245589,-0.415176581103
2016-06-03,2016-06-10,AMGN,158.648568115,0.0235431983877,0.0259487658904,0.173665067038
2016-06-03,2016-06-10,NBL,34.0213766391,0.0235689464578,0.0219841260221,-0.39954438386
2016-06-03,2016-06-10,SRE,107.760361135,0.0235867146375,0.016172657026,-0.117753344207
2016-06-03,2016-06-10,IRM,36.6719696721,0.0235884596077,0.0227556323981,0.00902993112797
2016-06-03,2016-06-10,RHT,77.7621000369,0.0236637891042,0.0242614991866,0.588226009709
2016-06-03,2016-06-10,EBAY,24.8340045049,0.0237769191986,0.0179069390872,-0.0874327125776
2016-06-03,2016-06-10,VRSK,78.2386166066,0.0237836535425,0.01489805346,0.0500065218521
2016-06-03,2016-06-10,ETR,77.7929470575,0.0239283367658,0.0223668676924,-0.273148160315
2016-06-03,2016-06-10,MSI,68.8393880013,0.0239284985988,0.0230641582054,0.758324163539
2016-06-03,2016-06-10,ADI,58.0214817009,0.0239418809078,0.0249131248205,0.271590260036
2016-06-03,2016-06-10,CME,94.8346140553,0.0239731861938,0.0143223172804,0.679217304025
2016-06-03,2016-06-10,HCA,77.8568288527,0.0239939432319,0.0194888628385,0.499677518922
2016-06-03,2016-06-10,JNPR,24.0842796246,0.0239945284517,0.0233299991861,-0.142049411188
2016-06-03,2016-06-10,MCD,122.631754436,0.0240168046298,0.0193972917829,0.522543368268
2016-06-03,2016-06-10,LOW,78.8955383747,0.024187198298,0.0170200591071,0.571832763401
2016-06-03,2016-06-10,BK,41.4386507059,0.0242975807699,0.0226432982058,0.372455599743
2016-06-03,2016-06-10,INTU,104.924831105,0.0244320382461,0.0182048170598,0.553599836818
2016-06-03,2016-06-10,UNP,86.199995698,0.0244552227404,0.0255841476934,0.447040052187
2016-06-03,2016-06-10,MCO,97.046096367,0.0244693802738,0.0256400388611,-0.162589086842
2016-06-03,2016-06-10,PYPL,37.3785033131,0.0245322350741,0.0191563969897,0.30201707936
2016-06-03,2016-06-10,GM,29.924935528,0.0245442017964,0.0251409049011,-0.316636063428
2016-06-03,2016-06-10,PH,114.228579228,0.0245719130702,0.0241823164479,-0.175417789868
2016-06-03,2016-06-10,TWX,74.5180014981,0.0246691342363,0.0256766243584,0.0624972085575
2016-06-03,2016-06-10,LEN,45.9087062364,0.0246730324328,0.0232181022603,0.0446991592079
2016-06-03,2016-06-10,UDR,34.4980383461,0.0246876886337,0.0264829660614,-0.237094537009
2016-06-03,2016-06-10,OI,19.447298764,0.0248535568607,0.0231804111291,0.0333882350303
2016-06-03,2016-06-10,DUK,80.218630868,0.0248594709314,0.0213277657713,-0.0640265188391
2016-06-03,2016-06-10,BDX,166.484992883,0.0248702781941,0.0153831089723,0.297667534888
2016-06-03,2016-06-10,MCHP,50.7430034581,0.0249088774432,0.0273446150541,0.584537936683
2016-06-03,2016-06-10,EQT,72.530320487,0.0249577627388,0.023158141478,0.183279764377
2016-06-03,2016-06-10,UNM,35.4416282842,0.0249858522227,0.0247647511051,0.723789855962
2016-06-03,2016-06-10,CVS,94.9937862928,0.0250395469965,0.0262204680808,0.578800480881
2016-06-03,2016-06-10,PLD,47.5897385645,0.02507360727,0.0168922757496,0.310814029111
2016-06-03,2016-06-10,ETN,60.7433507428,0.0251148215921,0.0210409527308,-0.155287285932
2016-06-03,2016-06-10,COF,71.6788643672,0.0251209409773,0.0277573251116,-0.0242117441649
2016-06-03,2016-06-10,COST,150.809752362,0.0251880254383,0.0252268329494,0.129599336298
2016-06-03,2016-06-10,ROST,53.3777817834,0.0251916791482,0.0229138958992,0.651381744932
2016-06-03,2016-06-10,HBAN,10.3434723697,0.0252004299288,0.0246989476945,0.441809219965
2016-06-03,2016-06-10,WAT,135.881726656,0.0252498910241,0.0144064864505,0.630447778651
2016-06-03,2016-06-10,CTSH,60.1720554456,0.0252629653977,0.0268600227825,0.240899527498
2016-06-03,2016-06-10,KMX,51.6115283345,0.0252983051865,0.0305435831756,-0.201449538363
2016-06-03,2016-06-10,WEC,61.4326955985,0.0253674705253,0.0231432721313,-0.080103924112
2016-06-03,2016-06-10,TSN,64.2225836381,0.0254135490346,0.0267006587791,0.297561879122
2016-06-03,2016-06-10,SYY,48.5184517989,0.0254310914948,0.0228674180795,-0.0257343716865
2016-06-03,2016-06-10,EMR,51.8570038426,0.0254892050182,0.0268370275588,0.371704593045
2016-06-03,2016-06-10,IBM,151.354026825,0.025540587824,0.0231297873358,0.0667961600043
2016-06-03,2016-06-10,APH,58.4151465327,0.0256265695652,0.0195594005431,0.653484426511
2016-06-03,2016-06-10,FISV,105.009515884,0.0256915124344,0.0258084216798,0.334429050313
2016-06-03,2016-06-10,PRU,76.185630587,0.0259074369897,0.0214418291564,0.119801062367
2016-06-03,2016-06-10,LYB,79.2733703964,0.0259260691266,0.0246960351206,-0.000686044591571
2016-06-03,2016-06-10,ALLE,66.3109023602,0.0260059571008,0.0089327721538,0.737265096747
2016-06-03,2016-06-10,BCR,216.101169477,0.0260618867116,0.012174860102,0.753557665198
2016-06-03,2016-06-10,XYL,45.3612331144,0.0260971515485,0.0217397452046,0.607432748344
2016-06-03,2016-06-10,FE,33.8949326306,0.0261546800862,0.0267427012802,0.129248031397
2016-06-03,2016-06-10,HOLX,34.659066075,0.0262379339254,0.0236133357923,-0.053710707415
2016-06-03,2016-06-10,GPN,74.767506747,0.0263317347491,0.0163808747231,0.73533384
2016-06-03,2016-06-10,ALXN,154.729312042,0.0266479396443,0.0312345146342,0.539758907337
2016-06-03,2016-06-10,CMI,113.288592554,0.0266821953183,0.0267113136739,0.0276433108816
2016-06-03,2016-06-10,LVLT,52.2141515572,0.0267041318038,0.0231205894181,-0.276132243592
2016-06-03,2016-06-10,NWSA,12.0810101443,0.02670739443,0.0274944192348,0.319301582728
2016-06-03,2016-06-10,CAH,80.5380746399,0.0267629202857,0.0218763022837,0.118227940716
2016-06-03,2016-06-10,MET,44.3277861104,0.0267749963721,0.0256118099686,0.0222663950161
2016-06-03,2016-06-10,SBUX,55.7906332674,0.02685523702,0.0138972462989,0.641050332895
2016-06-03,2016-06-10,QCOM,53.883485817,0.0269407345985,0.0255866851297,0.647329121375
2016-06-03,2016-06-10,AIZ,82.9128736364,0.0271769431943,0.0136388205298,0.304627586221
2016-06-03,2016-06-10,NTRS,71.6521864287,0.0272081039408,0.0259701671797,0.402586261535
2016-06-03,2016-06-10,MS,26.4963643451,0.0272266933444,0.0231466263448,-0.0194684936231
2016-06-03,2016-06-10,CHD,96.8078495963,0.027394816855,0.0172775798883,0.700122761097
2016-06-03,2016-06-10,NUE,49.6841744861,0.0275995883113,0.0299423837096,0.0977970344357
2016-06-03,2016-06-10,SPGI,107.573879674,0.0276438701299,0.0212555463694,0.438853071926
2016-06-03,2016-06-10,ROK,115.702844102,0.0277116091666,0.0237833850294,-0.0626947873737
2016-06-03,2016-06-10,CBG,30.5624248559,0.0277230855254,0.0273702679004,0.255027123588
