Date,Return Date,Symbol,Return,Test Error (RMSE)
2016-06-03,2016-06-10,CMS,0.00370060240621,0.0256631912766
2016-06-03,2016-06-10,FOX,-0.00687130082497,0.0256999518743
2016-06-03,2016-06-10,LEN,0.00864271881988,0.0257822569952
2016-06-03,2016-06-10,VFC,0.0110599810417,0.0257897883294
2016-06-03,2016-06-10,MSI,0.004098793023,0.0258012373552
2016-06-03,2016-06-10,MJN,-0.0143468820967,0.0258485847188
2016-06-03,2016-06-10,MDT,-0.0312956800799,0.0258586070148
2016-06-03,2016-06-10,GWW,-0.0222651305777,0.0259377484318
2016-06-03,2016-06-10,ED,0.00109725010807,0.0259970069541
2016-06-03,2016-06-10,HRS,-0.000578449637386,0.0260616070023
2016-06-03,2016-06-10,SYMC,-0.00823251850712,0.0260668862255
2016-06-03,2016-06-10,UTX,-0.0156251853947,0.0260775740867
2016-06-03,2016-06-10,RHT,0.00382303981398,0.0260902334092
2016-06-03,2016-06-10,XOM,-0.0484869505579,0.0260918298503
2016-06-03,2016-06-10,AES,-0.0117490851248,0.0260945809254
2016-06-03,2016-06-10,WFC,0.011081635485,0.0261898790815
2016-06-03,2016-06-10,AVB,-0.00297755824711,0.0262133383153
2016-06-03,2016-06-10,PBCT,-7.749064405e-05,0.0262577853607
2016-06-03,2016-06-10,COST,-0.0023667233433,0.0262807912178
2016-06-03,2016-06-10,GOOG,-0.00053655783991,0.0262887623179
2016-06-03,2016-06-10,CB,-0.0150617885082,0.026360942614
2016-06-03,2016-06-10,SYY,-0.0113838157201,0.0265473584066
2016-06-03,2016-06-10,V,-0.0132548773422,0.0266316058438
2016-06-03,2016-06-10,FOXA,-0.0058544805679,0.0266733171437
2016-06-03,2016-06-10,NOC,-0.0144844222119,0.0266981671849
2016-06-03,2016-06-10,MAC,-0.000679238369933,0.0267394173422
2016-06-03,2016-06-10,STZ,0.00108093933516,0.0267552057142
2016-06-03,2016-06-10,MMM,-0.0226037579097,0.0267567935352
2016-06-03,2016-06-10,UDR,0.011984057992,0.0267629504629
2016-06-03,2016-06-10,GPC,-0.00981918658693,0.0267825858242
2016-06-03,2016-06-10,SYK,-0.0250685777622,0.0268218732227
2016-06-03,2016-06-10,ROST,0.0135932371215,0.0269366545192
2016-06-03,2016-06-10,NI,0.00595502092262,0.0269544655119
2016-06-03,2016-06-10,GOOGL,0.00198910330133,0.0270643439809
2016-06-03,2016-06-10,D,-0.0119592274641,0.0270819866954
2016-06-03,2016-06-10,BXP,-0.0307119479603,0.0270958482706
2016-06-03,2016-06-10,CCL,0.00994166168827,0.0271600638597
2016-06-03,2016-06-10,TWX,-0.0173489489443,0.0274301882076
2016-06-03,2016-06-10,FISV,-0.00227351320187,0.0274497200497
2016-06-03,2016-06-10,AME,0.00540536800302,0.0274636243045
2016-06-03,2016-06-10,FLIR,-0.0143837908391,0.0275164085596
2016-06-03,2016-06-10,KIM,0.00149900272583,0.0275403850801
2016-06-03,2016-06-10,CMCSA,-0.0144952461125,0.0278913197792
2016-06-03,2016-06-10,MTB,0.000560324879229,0.0279632654698
2016-06-03,2016-06-10,IBM,-0.00208011826986,0.0280151365161
2016-06-03,2016-06-10,CAG,-0.0292967588389,0.0280273894713
2016-06-03,2016-06-10,DIS,-0.000944481042707,0.0280473968762
2016-06-03,2016-06-10,JBHT,-0.0163760211931,0.0281674213546
2016-06-03,2016-06-10,CME,-0.0225632958955,0.028189837959
2016-06-03,2016-06-10,SWK,-0.022416199885,0.0281967566217
2016-06-03,2016-06-10,WY,-0.0189261125849,0.028324717018
2016-06-03,2016-06-10,INTU,-0.0286570966922,0.0283474016798
2016-06-03,2016-06-10,NWSA,0.0129355785476,0.0285216418704
2016-06-03,2016-06-10,ESS,-0.00214835503732,0.0285365135856
2016-06-03,2016-06-10,GIS,-0.0214767687131,0.0286083271698
2016-06-03,2016-06-10,CTSH,0.00494850480933,0.0287126734533
2016-06-03,2016-06-10,AXP,-0.00589865447304,0.0287908562245
2016-06-03,2016-06-10,ANTM,0.014524739818,0.0288231838551
2016-06-03,2016-06-10,PPG,-0.0170333543954,0.0289420824711
2016-06-03,2016-06-10,NWS,0.01509910815,0.0289483216451
2016-06-03,2016-06-10,ALLE,-0.0296825279415,0.0290231223448
2016-06-03,2016-06-10,EBAY,0.0281812988694,0.02902548388
2016-06-03,2016-06-10,YUM,-0.029463047269,0.0291007002904
2016-06-03,2016-06-10,APH,-0.0140907334731,0.0291595496073
2016-06-03,2016-06-10,IPG,-0.0183245213129,0.0291835773471
2016-06-03,2016-06-10,EQR,0.00953678138451,0.0291936444708
2016-06-03,2016-06-10,TGNA,0.0204936577602,0.0293764320564
2016-06-03,2016-06-10,VZ,0.01467311177,0.0293789716246
2016-06-03,2016-06-10,WAT,-0.013057091611,0.0293866352086
2016-06-03,2016-06-10,MKC,0.00549124878528,0.0294232932355
2016-06-03,2016-06-10,MCO,-0.00769373438397,0.0294575350794
2016-06-03,2016-06-10,KMB,0.00154845384439,0.0294635176763
2016-06-03,2016-06-10,HCP,0.0095652410041,0.0295682930896
2016-06-03,2016-06-10,PHM,-0.00292063565913,0.0296578556348
2016-06-03,2016-06-10,HBAN,-0.000184982344414,0.0296839151457
2016-06-03,2016-06-10,TXT,-0.0407942681561,0.0297376438397
2016-06-03,2016-06-10,TXN,-0.00770926805122,0.0297607823463
2016-06-03,2016-06-10,CPGX,-0.0263239446947,0.0298859462431
2016-06-03,2016-06-10,AET,-0.0445984825862,0.0299360957683
2016-06-03,2016-06-10,SBUX,0.0229604541514,0.0299897858178
2016-06-03,2016-06-10,TROW,-0.0101111901377,0.0300341265202
2016-06-03,2016-06-10,ADSK,-0.0121074251947,0.0300630808078
2016-06-03,2016-06-10,AON,-0.0119068871274,0.0301178186699
2016-06-03,2016-06-10,QCOM,-0.021813195586,0.0301240783122
2016-06-03,2016-06-10,NKE,0.0393801007453,0.0302905550007
2016-06-03,2016-06-10,LOW,-0.0217149998584,0.0304377848937
2016-06-03,2016-06-10,WU,-0.0144641749418,0.0305839899139
2016-06-03,2016-06-10,ROK,-0.0176588179521,0.0306022665135
2016-06-03,2016-06-10,SPG,-0.0113056243362,0.0306981665763
2016-06-03,2016-06-10,PWR,-0.0198017006735,0.0310642612923
2016-06-03,2016-06-10,CA,-0.0332189945928,0.0312140420722
2016-06-03,2016-06-10,CSX,-0.0144159701554,0.0313801421776
2016-06-03,2016-06-10,CHRW,-0.0156277499655,0.0314046454384
2016-06-03,2016-06-10,STT,0.00347740436845,0.0315534282328
2016-06-03,2016-06-10,LEG,-0.0185241112043,0.0316201571493
2016-06-03,2016-06-10,WMT,-0.0219475558359,0.0317552819008
2016-06-03,2016-06-10,EMR,-0.0173595876295,0.0317553507945
2016-06-03,2016-06-10,MAR,0.00690886711728,0.0317678239732
2016-06-03,2016-06-10,CERN,-0.00659320783193,0.031943060787
2016-06-03,2016-06-10,PFE,-0.0121457476184,0.0320059679108
2016-06-03,2016-06-10,TMO,-0.0296455109711,0.0320245560261
2016-06-03,2016-06-10,BBT,-0.00255515757403,0.0320325322538
2016-06-03,2016-06-10,SYF,-0.00718651223725,0.032083991389
2016-06-03,2016-06-10,APD,-0.0217505358713,0.032136046017
2016-06-03,2016-06-10,CI,0.017029775739,0.0322674736435
2016-06-03,2016-06-10,LVLT,-0.015158533326,0.0323402674222
2016-06-03,2016-06-10,UNM,-0.0028835475123,0.032354238101
2016-06-03,2016-06-10,PFG,-0.000442772218402,0.0323579432546
2016-06-03,2016-06-10,GS,0.00330587017732,0.0323681146499
2016-06-03,2016-06-10,SEE,0.00205341219523,0.0323709462511
2016-06-03,2016-06-10,COH,0.00702928732427,0.0323805668971
2016-06-03,2016-06-10,PDCO,-0.019954240981,0.0324087532216
2016-06-03,2016-06-10,CELG,0.00329207878044,0.032456865982
2016-06-03,2016-06-10,FE,0.0104771969946,0.032495347491
2016-06-03,2016-06-10,HUM,-0.0228266359727,0.0325625500237
2016-06-03,2016-06-10,EXR,-0.00836494498578,0.032566077467
2016-06-03,2016-06-10,SE,-0.0206850281328,0.032604911366
2016-06-03,2016-06-10,PSA,0.0057074752482,0.0326624974139
2016-06-03,2016-06-10,YHOO,-0.0264150303056,0.0326698347787
2016-06-03,2016-06-10,SRE,-0.0267462054707,0.0327928285466
2016-06-03,2016-06-10,CTL,0.0085771921768,0.0328397856573
2016-06-03,2016-06-10,PH,-0.0299377748034,0.0330032940374
2016-06-03,2016-06-10,PSX,0.00711951380285,0.0330037641854
2016-06-03,2016-06-10,CAH,0.0110190204729,0.0330068784155
2016-06-03,2016-06-10,MAT,0.01592301512,0.0330306596214
2016-06-03,2016-06-10,LYB,0.00491463220463,0.0330832257687
2016-06-03,2016-06-10,AAP,0.0113420583402,0.0331929203908
2016-06-03,2016-06-10,WHR,-0.00938294882258,0.033266640825
2016-06-03,2016-06-10,TIF,0.0163381011813,0.0332676379889
2016-06-03,2016-06-10,DGX,-0.0344955047334,0.0333304780297
2016-06-03,2016-06-10,BBY,-0.00333630898999,0.0333361881429
2016-06-03,2016-06-10,CNP,-0.0280794416935,0.0334521815081
2016-06-03,2016-06-10,ICE,-0.0200674175769,0.0334525665749
2016-06-03,2016-06-10,JPM,-0.00059281409646,0.033454865654
2016-06-03,2016-06-10,KMI,-0.00596267294981,0.0334824375167
2016-06-03,2016-06-10,LUV,0.00260627794094,0.0335228005966
2016-06-03,2016-06-10,WYN,0.0151342356526,0.0335265716691
2016-06-03,2016-06-10,ADS,0.0128432836402,0.0335420781994
2016-06-03,2016-06-10,CSCO,-0.0227710761993,0.0335624199147
2016-06-03,2016-06-10,VRSK,-0.0251352655924,0.0335783221699
2016-06-03,2016-06-10,XLNX,-0.00562426485418,0.0336298907352
2016-06-03,2016-06-10,EXPE,0.014436310001,0.0337174753056
2016-06-03,2016-06-10,L,-0.0363856023529,0.0337590365384
2016-06-03,2016-06-10,KMX,0.00201975335268,0.0338757148762
2016-06-03,2016-06-10,DOW,-0.00933958397772,0.033910721643
2016-06-03,2016-06-10,ADBE,-0.0263514255554,0.0339244634982
2016-06-03,2016-06-10,AMP,0.00983481988407,0.0341336940192
2016-06-03,2016-06-10,ABBV,-0.0349426837944,0.0341855171569
2016-06-03,2016-06-10,LLTC,-0.0279910068812,0.034375236946
2016-06-03,2016-06-10,PCLN,0.0135247433075,0.0344368532487
2016-06-03,2016-06-10,DISCA,-0.00776014042385,0.0347332054912
2016-06-03,2016-06-10,FTI,0.00384117751826,0.034952030146
2016-06-03,2016-06-10,MSFT,0.00637435873828,0.0349888014424
2016-06-03,2016-06-10,DISCK,-0.016385251538,0.0350117096997
2016-06-03,2016-06-10,WFM,-0.00728569506173,0.0350357471271
2016-06-03,2016-06-10,TSCO,-0.0284426561297,0.0350839171821
2016-06-03,2016-06-10,CBG,0.0152260694346,0.0351640842914
2016-06-03,2016-06-10,PKI,-0.0301255225894,0.0351904063678
2016-06-03,2016-06-10,IP,-0.00441727361144,0.0352660629511
2016-06-03,2016-06-10,CRM,-0.0218296541084,0.0353430360081
2016-06-03,2016-06-10,BLL,-0.039340201782,0.0353788311569
2016-06-03,2016-06-10,GM,0.00537486049477,0.0354035378797
2016-06-03,2016-06-10,GGP,3.46388149884e-05,0.0355102499643
2016-06-03,2016-06-10,LMT,-0.0269803928931,0.0355229262074
2016-06-03,2016-06-10,FB,-0.0198033383303,0.0357206173603
2016-06-03,2016-06-10,CAT,-0.0123343966055,0.0358086049753
2016-06-03,2016-06-10,JCI,-0.0157053776784,0.0358342786361
2016-06-03,2016-06-10,JNPR,0.0350382894202,0.0359008408154
2016-06-03,2016-06-10,ZTS,-0.00810760394348,0.0359441073818
2016-06-03,2016-06-10,ISRG,-0.0239636156032,0.0360721146223
2016-06-03,2016-06-10,SHW,-0.0368313066675,0.0362422693055
2016-06-03,2016-06-10,CL,-0.0335954002992,0.0362444837654
2016-06-03,2016-06-10,HOT,-0.00845748068914,0.0362653788668
2016-06-03,2016-06-10,BBBY,0.00694211599428,0.0363217289164
2016-06-03,2016-06-10,XYL,-0.0236403625461,0.0363939462524
2016-06-03,2016-06-10,MET,0.0121117570428,0.036472471661
2016-06-03,2016-06-10,FIS,-0.0178007224697,0.0366642849942
2016-06-03,2016-06-10,SLB,0.00394003687985,0.0367370214511
2016-06-03,2016-06-10,UNP,-0.00758101426934,0.0367836170697
2016-06-03,2016-06-10,DFS,-0.00903961155305,0.0368210684969
2016-06-03,2016-06-10,EQT,-0.0236966132332,0.0368896753961
2016-06-03,2016-06-10,CPB,0.0342577467234,0.0370666121769
2016-06-03,2016-06-10,EMC,-0.0510442766526,0.037126567073
2016-06-03,2016-06-10,UHS,-0.0152681455552,0.0372549536707
2016-06-03,2016-06-10,AIZ,-0.0323198275309,0.0373341185502
2016-06-03,2016-06-10,ACN,-0.0347483188701,0.0373983811962
2016-06-03,2016-06-10,PRU,0.00693965608977,0.0374061666569
2016-06-03,2016-06-10,XL,0.0254545847594,0.0375557599032
2016-06-03,2016-06-10,OI,0.00286966520007,0.0375877065876
2016-06-03,2016-06-10,DE,-0.0234033261155,0.0375997978821
2016-06-03,2016-06-10,BK,0.00443632606569,0.0377571666514
2016-06-03,2016-06-10,MMC,-0.0383896429452,0.0378428183794
2016-06-03,2016-06-10,AKAM,-0.00276467781581,0.0378875998011
2016-06-03,2016-06-10,TGT,0.014669056493,0.0379113811858
2016-06-03,2016-06-10,CBS,-0.0127990787659,0.0379545671899
2016-06-03,2016-06-10,ETN,-0.0143988277205,0.0380944775687
2016-06-03,2016-06-10,CHD,-0.0422044125264,0.0382026247202
2016-06-03,2016-06-10,MLM,-0.049409602111,0.0382699937537
2016-06-03,2016-06-10,COF,0.00507288247368,0.0384572029244
2016-06-03,2016-06-10,DG,-0.0216851424989,0.0385263478462
2016-06-03,2016-06-10,CSRA,0.0225438835138,0.0385518725665
2016-06-03,2016-06-10,CVX,-0.0265506724476,0.0386203151749
2016-06-03,2016-06-10,DLPH,0.0254590697341,0.0387476911658
2016-06-03,2016-06-10,HOLX,0.00642108946183,0.0388920259368
2016-06-03,2016-06-10,CFG,0.00204384736004,0.0389732756317
2016-06-03,2016-06-10,CMG,-0.0179866070998,0.0390075814187
2016-06-03,2016-06-10,NTAP,0.00544520875368,0.0390538877954
2016-06-03,2016-06-10,BIIB,-0.0257117470731,0.0390576789046
2016-06-03,2016-06-10,HBI,0.0207758519753,0.0391058132504
2016-06-03,2016-06-10,PCAR,-0.00568715319606,0.0392416219142
2016-06-03,2016-06-10,ETFC,0.00820818367577,0.0394208576078
2016-06-03,2016-06-10,NTRS,-0.00328014985512,0.0394720871794
2016-06-03,2016-06-10,AN,0.0189072940726,0.0395953898246
2016-06-03,2016-06-10,DOV,-0.026210927396,0.0396114384568
2016-06-03,2016-06-10,LUK,-0.00573820892755,0.0396201250169
2016-06-03,2016-06-10,UNH,-0.0508883045913,0.039654510073
2016-06-03,2016-06-10,BDX,-0.0389036429246,0.039775537841
2016-06-03,2016-06-10,IR,-0.03608706112,0.0397873225779
2016-06-03,2016-06-10,EQIX,-0.0329219997727,0.0399092245566
2016-06-03,2016-06-10,O,0.0195697047731,0.0399174282753
2016-06-03,2016-06-10,TRIP,0.0277812090775,0.0399331334099
2016-06-03,2016-06-10,MCHP,-0.0408557251774,0.0400894597503
2016-06-03,2016-06-10,IFF,-0.0433149674721,0.0402144139073
2016-06-03,2016-06-10,FITB,-0.000888730789893,0.0403734458575
2016-06-03,2016-06-10,CMI,-0.00265428950361,0.0404166668294
2016-06-03,2016-06-10,KSU,-0.0134278401141,0.0406957916287
2016-06-03,2016-06-10,EOG,-0.0104835423993,0.0409717183306
2016-06-03,2016-06-10,ATVI,-0.0109322523933,0.0409871307813
2016-06-03,2016-06-10,FLR,-0.0317034588626,0.0410288257893
2016-06-03,2016-06-10,CNC,-0.0309802675345,0.0413536706027
2016-06-03,2016-06-10,IVZ,0.00157780511924,0.041450175932
2016-06-03,2016-06-10,VTR,-0.0397203644051,0.0414711946888
2016-06-03,2016-06-10,TSN,0.039327026322,0.0414935404801
2016-06-03,2016-06-10,DAL,0.039153988261,0.0419122904185
2016-06-03,2016-06-10,BLK,-0.0175433162161,0.0419338356197
2016-06-03,2016-06-10,CCE,-0.0369008094921,0.0420309295831
2016-06-03,2016-06-10,AMG,0.00371943826943,0.0422113373775
2016-06-03,2016-06-10,EFX,-0.0378158151409,0.0423090990591
2016-06-03,2016-06-10,A,-0.0425849280585,0.0423780836932
2016-06-03,2016-06-10,RCL,0.0171517811636,0.042699176657
2016-06-03,2016-06-10,LLL,-0.0266313260768,0.0427186962866
2016-06-03,2016-06-10,AMT,-0.0417744728581,0.0428038614023
2016-06-03,2016-06-10,ABC,0.0132320102897,0.0430090045559
2016-06-03,2016-06-10,NWL,-0.0398449612233,0.0431044362293
2016-06-03,2016-06-10,MS,0.00184065106692,0.0433099325569
2016-06-03,2016-06-10,HST,-0.00018419109907,0.0433572468436
2016-06-03,2016-06-10,SPGI,-0.0358874158748,0.0435431393344
2016-06-03,2016-06-10,LRCX,-0.0283695450034,0.0437426117723
2016-06-03,2016-06-10,AFL,-0.0491051053454,0.0438259118211
2016-06-03,2016-06-10,FLS,-0.0341087085602,0.0438823749408
2016-06-03,2016-06-10,QRVO,0.0213465612161,0.0442231255634
2016-06-03,2016-06-10,PNR,-0.0191207392153,0.0442327182305
2016-06-03,2016-06-10,BEN,0.00366494566785,0.0446356057835
2016-06-03,2016-06-10,SNI,-0.0288120379829,0.0446406114488
2016-06-03,2016-06-10,CTXS,-0.0441912198759,0.0450540577757
2016-06-03,2016-06-10,XEC,-0.0174543546676,0.0453714580311
2016-06-03,2016-06-10,AAPL,0.0258772166786,0.0455920336937
2016-06-03,2016-06-10,FFIV,-0.00350176887521,0.0456066711855
2016-06-03,2016-06-10,KEY,-0.0158927602391,0.0457192124036
2016-06-03,2016-06-10,GT,0.0337991733855,0.0458027771896
2016-06-03,2016-06-10,PBI,0.0018116249834,0.0458058769786
2016-06-03,2016-06-10,NSC,-0.00828444831137,0.0459085082856
2016-06-03,2016-06-10,STI,0.00335982608686,0.0459107244877
2016-06-03,2016-06-10,R,0.0042711189698,0.0460298391164
2016-06-03,2016-06-10,MAS,-0.0391610447554,0.0460928772307
2016-06-03,2016-06-10,C,0.0101808412066,0.0463323567153
2016-06-03,2016-06-10,ADM,-0.016354621484,0.0463679327812
2016-06-03,2016-06-10,MCK,-0.0164619273551,0.0464955245183
2016-06-03,2016-06-10,ZION,0.00243015976113,0.046587100997
2016-06-03,2016-06-10,IRM,-0.03975857739,0.0469387390339
2016-06-03,2016-06-10,BAC,0.0111387624265,0.0470536199552
2016-06-03,2016-06-10,LNC,0.00825263998766,0.0472850732556
2016-06-03,2016-06-10,DD,-0.0113125176209,0.0473782319129
2016-06-03,2016-06-10,RL,-0.00146480745033,0.0473857614782
2016-06-03,2016-06-10,GRMN,-0.0442529765611,0.0474333479475
2016-06-03,2016-06-10,GLW,-0.0505813764905,0.0474402227512
2016-06-03,2016-06-10,BHI,-0.0199729451389,0.0475061563131
2016-06-03,2016-06-10,ABT,0.0280782666486,0.0476757865012
2016-06-03,2016-06-10,OXY,-0.0538399222895,0.0479625629363
2016-06-03,2016-06-10,DNB,-0.0315431249084,0.0480206937979
2016-06-03,2016-06-10,SCHW,0.0109633346668,0.0482000909067
2016-06-03,2016-06-10,BXLT,-0.0580441329863,0.0483691667649
2016-06-03,2016-06-10,BWA,0.017043263732,0.0485039880143
2016-06-03,2016-06-10,BMY,-0.0330395870757,0.0486326544471
2016-06-03,2016-06-10,SWKS,0.0159240626326,0.048649137107
2016-06-03,2016-06-10,HAS,-0.0399744004304,0.0489083369852
2016-06-03,2016-06-10,FTR,-0.0277671374593,0.0489342383242
2016-06-03,2016-06-10,NBL,-0.0108235413511,0.0494486993458
2016-06-03,2016-06-10,BAX,-0.055029636081,0.0494773246021
2016-06-03,2016-06-10,NAVI,-0.0145223305937,0.0496349731722
2016-06-03,2016-06-10,HOG,0.0107587548866,0.0499034293454
2016-06-03,2016-06-10,TDC,-0.0224236207615,0.0501917451366
2016-06-03,2016-06-10,PYPL,-0.0441910539729,0.0502844159615
2016-06-03,2016-06-10,PVH,-0.00381199675036,0.0505413614445
